user_id,event_name,event_time,country,platform,acquisition_channel
787,"Sign Up",2025-05-02T23:22:05.150Z,"Germany","Android","Referral"
569,"Sign Up",2025-05-02T23:27:01.459Z,"Netherlands","Windows","Social Media"
817,"Sign Up",2025-05-02T23:36:34.895Z,"Netherlands","macOS","Referral"
88,"Sign Up",2025-05-02T23:44:46.253Z,"Denmark","Windows","Email"
523,"Sign Up",2025-05-02T23:47:49.643Z,"Belgium","macOS","Paid Search"
418,"Sign Up",2025-05-02T23:54:04.268Z,"Belgium","Windows","Organic Search"
391,"Demo Booked",2025-05-04T00:10:29.372Z,"France","Android","Organic Search"
875,"Demo Booked",2025-05-04T00:48:03.412Z,"Denmark","Android","Paid Search"
771,"Demo Booked",2025-05-04T00:48:28.836Z,"Netherlands","Android","Organic Search"
903,"Demo Booked",2025-05-04T00:56:35.245Z,"Poland","iOS","Email"
393,"Demo Booked",2025-05-04T01:00:54.378Z,"Poland","Windows","Email"
102,"Demo Booked",2025-05-04T01:06:51.019Z,"Netherlands","iOS","Paid Search"
843,"Demo Booked",2025-05-04T01:26:36.466Z,"France","macOS","Organic Search"
458,"Demo Booked",2025-05-04T01:28:13.651Z,"Austria","Windows","Referral"
329,"Demo Booked",2025-05-04T01:36:43.720Z,"UK","iOS","Social Media"
71,"Demo Booked",2025-05-04T01:36:53.197Z,"UK","Android","Social Media"
547,"Demo Booked",2025-05-04T01:37:23.096Z,"France","macOS","Referral"
160,"Demo Booked",2025-05-04T01:42:58.782Z,"Belgium","iOS","Organic Search"
258,"Demo Booked",2025-05-04T01:49:00.852Z,"Belgium","iOS","Paid Search"
496,"Demo Booked",2025-05-04T02:09:12.629Z,"Spain","Windows","Email"
696,"Demo Booked",2025-05-04T02:30:15.302Z,"Netherlands","Windows","Paid Search"
498,"Demo Booked",2025-05-04T02:30:40.097Z,"Netherlands","Windows","Paid Search"
291,"Demo Booked",2025-05-04T02:32:37.174Z,"Denmark","Windows","Organic Search"
411,"Demo Booked",2025-05-04T02:41:35.971Z,"Spain","Windows","Paid Search"
283,"Demo Booked",2025-05-04T03:00:46.240Z,"Italy","Windows","Paid Search"
431,"Demo Booked",2025-05-04T03:01:43.408Z,"Germany","Windows","Paid Search"
977,"Demo Booked",2025-05-04T03:05:06.060Z,"France","macOS","Social Media"
50,"Demo Booked",2025-05-04T03:06:25.664Z,"Spain","Windows","Referral"
774,"Demo Booked",2025-05-04T03:15:51.170Z,"Netherlands","iOS","Organic Search"
11,"Demo Booked",2025-05-04T03:22:05.663Z,"Netherlands","iOS","Referral"
265,"Demo Booked",2025-05-04T03:22:51.969Z,"France","macOS","Social Media"
308,"Demo Booked",2025-05-04T03:26:52.979Z,"Austria","Android","Social Media"
249,"Demo Booked",2025-05-04T03:41:45.902Z,"Netherlands","Windows","Paid Search"
585,"Demo Booked",2025-05-04T03:45:44.736Z,"Netherlands","Windows","Organic Search"
628,"Demo Booked",2025-05-04T03:53:43.865Z,"France","Windows","Organic Search"
826,"Demo Booked",2025-05-04T03:59:42.616Z,"UK","Linux","Organic Search"
600,"Demo Booked",2025-05-04T04:26:08.151Z,"Germany","iOS","Referral"
913,"Demo Booked",2025-05-04T04:32:18.721Z,"Belgium","Linux","Organic Search"
561,"Demo Booked",2025-05-04T04:38:56.575Z,"Spain","macOS","Social Media"
538,"Demo Booked",2025-05-04T04:42:34.054Z,"Belgium","Windows","Paid Search"
612,"Demo Booked",2025-05-04T04:49:57.982Z,"Germany","Windows","Organic Search"
845,"Demo Booked",2025-05-04T04:54:25.527Z,"Poland","macOS","Social Media"
132,"Demo Booked",2025-05-04T05:29:16.650Z,"France","Windows","Email"
416,"Demo Booked",2025-05-04T05:43:40.779Z,"UK","Windows","Paid Search"
567,"Demo Booked",2025-05-04T05:59:16.421Z,"Italy","Windows","Email"
819,"Demo Booked",2025-05-04T06:01:11.140Z,"Germany","Windows","Email"
14,"Demo Booked",2025-05-04T06:12:01.344Z,"Italy","iOS","Social Media"
613,"Demo Booked",2025-05-04T06:33:39.227Z,"Poland","Windows","Organic Search"
848,"Demo Booked",2025-05-04T06:34:54.104Z,"Netherlands","Windows","Paid Search"
407,"Demo Booked",2025-05-04T06:35:07.253Z,"Sweden","Windows","Email"
282,"Demo Booked",2025-05-04T06:43:42.727Z,"Netherlands","Android","Referral"
273,"Demo Booked",2025-05-04T06:56:52.653Z,"Belgium","Windows","Organic Search"
337,"Demo Booked",2025-05-04T07:02:04.738Z,"Italy","Android","Referral"
288,"Demo Booked",2025-05-04T07:11:05.419Z,"Spain","Windows","Social Media"
68,"Demo Booked",2025-05-04T07:20:04.588Z,"Belgium","iOS","Social Media"
641,"Demo Booked",2025-05-04T07:22:20.305Z,"Italy","Windows","Social Media"
239,"Demo Booked",2025-05-04T07:28:23.879Z,"Germany","Android","Paid Search"
525,"Demo Booked",2025-05-04T07:28:51.789Z,"Netherlands","iOS","Email"
217,"Demo Booked",2025-05-04T07:32:35.985Z,"Germany","Android","Organic Search"
637,"Demo Booked",2025-05-04T07:47:14.390Z,"Germany","iOS","Organic Search"
16,"Demo Booked",2025-05-04T07:50:57.951Z,"Italy","Linux","Organic Search"
122,"Demo Booked",2025-05-04T07:52:41.470Z,"Germany","macOS","Social Media"
793,"Demo Booked",2025-05-04T07:56:10.202Z,"Sweden","iOS","Social Media"
944,"Demo Booked",2025-05-04T08:05:18.923Z,"UK","Windows","Referral"
847,"Demo Booked",2025-05-04T08:17:22.418Z,"Germany","iOS","Organic Search"
914,"Demo Booked",2025-05-04T08:41:05.603Z,"Germany","Android","Email"
377,"Demo Booked",2025-05-04T08:52:30.924Z,"Germany","Linux","Social Media"
338,"Demo Booked",2025-05-04T08:59:24.583Z,"France","macOS","Referral"
98,"Demo Booked",2025-05-04T09:01:17.913Z,"Czech Republic","macOS","Organic Search"
707,"Demo Booked",2025-05-04T09:03:35.784Z,"Belgium","Windows","Paid Search"
830,"Demo Booked",2025-05-04T09:12:14.961Z,"Belgium","iOS","Referral"
497,"Demo Booked",2025-05-04T09:12:45.616Z,"Germany","Android","Organic Search"
53,"Demo Booked",2025-05-04T09:33:06.103Z,"Netherlands","iOS","Email"
927,"Demo Booked",2025-05-04T09:42:32.404Z,"Poland","Windows","Organic Search"
526,"Demo Booked",2025-05-04T10:14:45.352Z,"Spain","iOS","Email"
670,"Demo Booked",2025-05-04T10:18:24.153Z,"Italy","Windows","Paid Search"
324,"Demo Booked",2025-05-04T10:39:19.522Z,"Italy","Android","Paid Search"
711,"Demo Booked",2025-05-04T10:44:47.540Z,"Belgium","Windows","Paid Search"
86,"Demo Booked",2025-05-04T10:45:58.674Z,"Netherlands","Windows","Social Media"
867,"Demo Booked",2025-05-04T10:51:07.082Z,"Belgium","Android","Organic Search"
1,"Demo Booked",2025-05-04T10:53:33.803Z,"Netherlands","Android","Organic Search"
115,"Demo Booked",2025-05-04T11:08:05.933Z,"Sweden","iOS","Organic Search"
414,"Demo Booked",2025-05-04T11:12:22.999Z,"UK","iOS","Paid Search"
69,"Demo Booked",2025-05-04T11:13:57.770Z,"France","macOS","Organic Search"
58,"Demo Booked",2025-05-04T11:17:33.593Z,"Sweden","macOS","Social Media"
205,"Demo Booked",2025-05-04T11:19:16.776Z,"UK","Windows","Social Media"
197,"Demo Booked",2025-05-04T11:40:21.064Z,"UK","Windows","Referral"
660,"Demo Booked",2025-05-04T11:45:00.513Z,"UK","Windows","Organic Search"
950,"Demo Booked",2025-05-04T12:03:07.203Z,"Germany","iOS","Organic Search"
19,"Demo Booked",2025-05-04T12:15:43.237Z,"UK","Windows","Social Media"
256,"Demo Booked",2025-05-04T12:15:50.712Z,"Denmark","Android","Referral"
73,"Demo Booked",2025-05-04T12:25:16.447Z,"Denmark","Windows","Organic Search"
479,"Demo Booked",2025-05-04T12:27:10.452Z,"France","Android","Social Media"
406,"Demo Booked",2025-05-04T12:44:19.403Z,"Germany","iOS","Paid Search"
480,"Demo Booked",2025-05-04T13:07:16.405Z,"Denmark","Windows","Social Media"
607,"Demo Booked",2025-05-04T13:17:00.177Z,"Italy","Windows","Email"
556,"Demo Booked",2025-05-04T13:17:15.636Z,"Italy","Android","Organic Search"
618,"Demo Booked",2025-05-04T13:30:24.735Z,"France","Linux","Email"
576,"Demo Booked",2025-05-04T13:35:53.147Z,"Poland","macOS","Referral"
88,"Demo Booked",2025-05-04T13:44:32.904Z,"Denmark","Windows","Email"
766,"Demo Booked",2025-05-04T13:49:44.464Z,"Germany","Windows","Paid Search"
997,"Demo Booked",2025-05-04T13:56:21.050Z,"Belgium","Linux","Organic Search"
573,"Demo Booked",2025-05-04T14:07:49.657Z,"UK","macOS","Referral"
470,"Demo Booked",2025-05-04T14:50:52.364Z,"Poland","macOS","Organic Search"
824,"Demo Booked",2025-05-04T15:05:58.791Z,"Poland","macOS","Organic Search"
299,"Demo Booked",2025-05-04T15:09:41.364Z,"Italy","Windows","Paid Search"
718,"Demo Booked",2025-05-04T15:14:09.444Z,"UK","macOS","Organic Search"
23,"Demo Booked",2025-05-04T15:21:15.345Z,"Germany","macOS","Referral"
940,"Demo Booked",2025-05-04T15:30:38.449Z,"France","iOS","Referral"
972,"Demo Booked",2025-05-04T15:32:14.805Z,"Germany","Windows","Referral"
277,"Demo Booked",2025-05-04T15:36:42.227Z,"France","Windows","Email"
542,"Demo Booked",2025-05-04T15:38:23.822Z,"Denmark","iOS","Email"
127,"Demo Booked",2025-05-04T15:45:27.944Z,"Spain","Windows","Email"
425,"Demo Booked",2025-05-04T16:09:04.697Z,"Germany","Windows","Organic Search"
775,"Demo Booked",2025-05-04T16:11:40.768Z,"UK","macOS","Organic Search"
371,"Demo Booked",2025-05-04T16:31:20.896Z,"Denmark","Android","Referral"
15,"Demo Booked",2025-05-04T16:39:18.027Z,"Poland","iOS","Organic Search"
466,"Demo Booked",2025-05-04T16:45:56.331Z,"France","Android","Organic Search"
35,"Demo Booked",2025-05-04T16:55:01.553Z,"Spain","Windows","Organic Search"
742,"Demo Booked",2025-05-04T17:18:19.134Z,"Germany","Android","Email"
353,"Demo Booked",2025-05-04T17:29:44.118Z,"Austria","Windows","Referral"
215,"Demo Booked",2025-05-04T17:38:13.530Z,"Germany","macOS","Referral"
947,"Demo Booked",2025-05-04T17:41:39.791Z,"Belgium","iOS","Referral"
676,"Demo Booked",2025-05-04T17:43:35.322Z,"Spain","macOS","Organic Search"
481,"Demo Booked",2025-05-04T17:45:18.663Z,"Belgium","macOS","Social Media"
177,"Demo Booked",2025-05-04T17:51:45.576Z,"Austria","macOS","Organic Search"
304,"Demo Booked",2025-05-04T17:52:13.904Z,"Netherlands","Android","Paid Search"
402,"Demo Booked",2025-05-04T18:12:45.050Z,"Germany","Windows","Social Media"
165,"Demo Booked",2025-05-04T18:19:36.922Z,"France","Windows","Organic Search"
242,"Demo Booked",2025-05-04T18:36:24.255Z,"Denmark","Linux","Email"
155,"Demo Booked",2025-05-04T18:56:11.454Z,"Germany","iOS","Social Media"
839,"Demo Booked",2025-05-04T19:02:07.104Z,"UK","Linux","Social Media"
747,"Demo Booked",2025-05-04T19:11:18.088Z,"UK","Windows","Organic Search"
437,"Demo Booked",2025-05-04T19:18:18.238Z,"UK","Android","Social Media"
953,"Demo Booked",2025-05-04T19:35:20.300Z,"Spain","Linux","Email"
590,"Demo Booked",2025-05-04T19:39:40.299Z,"Denmark","macOS","Referral"
996,"Demo Booked",2025-05-04T19:42:59.166Z,"Germany","Android","Referral"
336,"Demo Booked",2025-05-04T19:47:39.983Z,"Germany","iOS","Organic Search"
998,"Demo Booked",2025-05-04T19:54:43.553Z,"UK","Android","Email"
816,"Demo Booked",2025-05-04T19:55:11.510Z,"UK","macOS","Paid Search"
761,"Demo Booked",2025-05-04T19:57:19.829Z,"Italy","macOS","Referral"
592,"Demo Booked",2025-05-04T19:58:28.995Z,"Poland","Android","Organic Search"
610,"Demo Booked",2025-05-04T20:07:15.512Z,"Poland","Windows","Paid Search"
790,"Demo Booked",2025-05-04T20:15:06.066Z,"Sweden","Android","Social Media"
428,"Demo Booked",2025-05-04T20:25:12.117Z,"Germany","Windows","Email"
405,"Demo Booked",2025-05-04T20:26:26.392Z,"Spain","macOS","Referral"
990,"Demo Booked",2025-05-04T20:27:45.190Z,"Italy","Windows","Referral"
136,"Demo Booked",2025-05-04T20:27:51.710Z,"UK","Windows","Paid Search"
658,"Demo Booked",2025-05-04T20:36:12.855Z,"Netherlands","Linux","Social Media"
741,"Demo Booked",2025-05-04T20:51:32.054Z,"Poland","macOS","Referral"
472,"Demo Booked",2025-05-04T20:53:32.814Z,"UK","macOS","Email"
427,"Demo Booked",2025-05-04T21:11:10.746Z,"Sweden","Android","Referral"
368,"Demo Booked",2025-05-04T21:27:23.740Z,"Belgium","macOS","Organic Search"
783,"Demo Booked",2025-05-04T21:32:23.733Z,"UK","macOS","Paid Search"
558,"Demo Booked",2025-05-04T22:03:59.436Z,"UK","Linux","Email"
882,"Demo Booked",2025-05-04T22:12:56.075Z,"Poland","iOS","Organic Search"
219,"Demo Booked",2025-05-04T22:14:18.027Z,"Italy","macOS","Social Media"
29,"Demo Booked",2025-05-04T22:24:27.693Z,"Poland","Windows","Referral"
218,"Demo Booked",2025-05-04T23:17:30.896Z,"Spain","Windows","Social Media"
698,"Demo Booked",2025-05-04T23:25:26.854Z,"Italy","iOS","Email"
490,"Demo Booked",2025-05-04T23:32:51.201Z,"Poland","macOS","Organic Search"
238,"Demo Booked",2025-05-04T23:44:19.881Z,"Netherlands","macOS","Organic Search"
514,"Demo Booked",2025-05-04T23:45:42.083Z,"Spain","Android","Organic Search"
490,"Purchase",2025-05-08T00:15:45.338Z,"Poland","macOS","Organic Search"
353,"Purchase",2025-05-08T00:57:24.423Z,"Austria","Windows","Referral"
160,"Purchase",2025-05-08T02:17:20.209Z,"Belgium","iOS","Organic Search"
407,"Purchase",2025-05-08T02:37:43.620Z,"Sweden","Windows","Email"
567,"Purchase",2025-05-08T02:41:11.748Z,"Italy","Windows","Email"
282,"Purchase",2025-05-08T03:08:14.173Z,"Netherlands","Android","Referral"
561,"Purchase",2025-05-08T03:19:16.795Z,"Spain","macOS","Social Media"
761,"Purchase",2025-05-08T03:41:25.639Z,"Italy","macOS","Referral"
155,"Purchase",2025-05-08T04:25:01.763Z,"Germany","iOS","Social Media"
628,"Purchase",2025-05-08T05:30:17.182Z,"France","Windows","Organic Search"
427,"Purchase",2025-05-08T06:05:07.406Z,"Sweden","Android","Referral"
58,"Purchase",2025-05-08T06:07:14.465Z,"Sweden","macOS","Social Media"
826,"Purchase",2025-05-08T06:58:49.170Z,"UK","Linux","Organic Search"
927,"Purchase",2025-05-08T07:13:34.077Z,"Poland","Windows","Organic Search"
136,"Purchase",2025-05-08T07:53:52.405Z,"UK","Windows","Paid Search"
122,"Purchase",2025-05-08T07:58:44.678Z,"Germany","macOS","Social Media"
793,"Purchase",2025-05-08T08:02:07.600Z,"Sweden","iOS","Social Media"
742,"Purchase",2025-05-08T08:23:39.318Z,"Germany","Android","Email"
658,"Purchase",2025-05-08T08:36:13.877Z,"Netherlands","Linux","Social Media"
165,"Purchase",2025-05-08T08:43:46.078Z,"France","Windows","Organic Search"
612,"Purchase",2025-05-08T09:12:15.362Z,"Germany","Windows","Organic Search"
238,"Purchase",2025-05-08T09:39:33.890Z,"Netherlands","macOS","Organic Search"
914,"Purchase",2025-05-08T09:51:26.450Z,"Germany","Android","Email"
277,"Purchase",2025-05-08T10:41:42.437Z,"France","Windows","Email"
14,"Purchase",2025-05-08T11:10:28.482Z,"Italy","iOS","Social Media"
997,"Purchase",2025-05-08T11:39:10.948Z,"Belgium","Linux","Organic Search"
775,"Purchase",2025-05-08T12:25:12.439Z,"UK","macOS","Organic Search"
480,"Purchase",2025-05-08T12:37:23.808Z,"Denmark","Windows","Social Media"
368,"Purchase",2025-05-08T13:19:17.864Z,"Belgium","macOS","Organic Search"
783,"Purchase",2025-05-08T14:18:48.427Z,"UK","macOS","Paid Search"
50,"Purchase",2025-05-08T14:22:15.870Z,"Spain","Windows","Referral"
239,"Purchase",2025-05-08T14:35:18.435Z,"Germany","Android","Paid Search"
558,"Purchase",2025-05-08T15:11:29.541Z,"UK","Linux","Email"
308,"Purchase",2025-05-08T16:45:43.446Z,"Austria","Android","Social Media"
29,"Purchase",2025-05-08T16:46:34.845Z,"Poland","Windows","Referral"
393,"Purchase",2025-05-08T16:46:43.754Z,"Poland","Windows","Email"
613,"Purchase",2025-05-08T16:56:29.652Z,"Poland","Windows","Organic Search"
707,"Purchase",2025-05-08T17:26:45.318Z,"Belgium","Windows","Paid Search"
283,"Purchase",2025-05-08T18:03:36.934Z,"Italy","Windows","Paid Search"
11,"Purchase",2025-05-08T18:31:09.575Z,"Netherlands","iOS","Referral"
425,"Purchase",2025-05-08T21:07:28.862Z,"Germany","Windows","Organic Search"
86,"Purchase",2025-05-08T21:14:00.600Z,"Netherlands","Windows","Social Media"
102,"Purchase",2025-05-08T22:25:55.127Z,"Netherlands","iOS","Paid Search"
903,"Purchase",2025-05-08T22:35:24.067Z,"Poland","iOS","Email"
324,"Purchase",2025-05-08T22:58:11.699Z,"Italy","Android","Paid Search"
573,"Purchase",2025-05-08T22:59:03.016Z,"UK","macOS","Referral"
406,"Purchase",2025-05-08T23:59:08.664Z,"Germany","iOS","Paid Search"
